Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Switch ID:55688
paths:
ID:47, next hop:14966, cost:50
ID:50464, next hop:52283, cost:75
ID:50599, next hop:43539, cost:125
ID:50656, next hop:13060, cost:125
ID:50669, next hop:52283, cost:125
ID:50681, next hop:59618, cost:75
ID:50980, next hop:4038, cost:50
ID:51084, next hop:59618, cost:175
ID:51098, next hop:43539, cost:75
ID:51127, next hop:24643, cost:150
ID:51161, next hop:7334, cost:175
ID:51214, next hop:52283, cost:75
ID:51229, next hop:43539, cost:250
ID:51242, next hop:12983, cost:150
ID:51248, next hop:43539, cost:125
ID:51291, next hop:52283, cost:125
ID:51354, next hop:43539, cost:125
ID:51376, next hop:7334, cost:175
ID:51468, next hop:59755, cost:225
ID:51543, next hop:52283, cost:75
ID:51571, next hop:14966, cost:125
ID:51625, next hop:59755, cost:275
ID:51686, next hop:59615, cost:175
ID:51853, next hop:24643, cost:125
ID:51876, next hop:14966, cost:225
ID:52062, next hop:7334, cost:250
ID:52090, next hop:52283, cost:150
ID:52092, next hop:52283, cost:125
ID:52102, next hop:24342, cost:125
ID:52132, next hop:13060, cost:275
ID:52153, next hop:43539, cost:200
ID:52172, next hop:14966, cost:100
ID:52283, next hop:52283, cost:50
ID:52518, next hop:13060, cost:75
ID:52643, next hop:52283, cost:75
ID:52649, next hop:35313, cost:175
ID:52695, next hop:52283, cost:75
ID:52702, next hop:14966, cost:75
ID:52719, next hop:4038, cost:75
ID:52729, next hop:24342, cost:200
ID:52887, next hop:24342, cost:100
ID:52912, next hop:4038, cost:100
ID:52927, next hop:59615, cost:150
ID:53002, next hop:13060, cost:75
ID:53066, next hop:12983, cost:75
ID:53103, next hop:24643, cost:375
ID:53229, next hop:43539, cost:150
ID:53260, next hop:24643, cost:125
ID:53321, next hop:52283, cost:175
ID:53322, next hop:43539, cost:100
ID:53477, next hop:14966, cost:50
ID:53505, next hop:59615, cost:125
ID:53536, next hop:59755, cost:250
ID:53620, next hop:4038, cost:175
ID:53629, next hop:7334, cost:250
ID:53728, next hop:59615, cost:125
ID:53873, next hop:4038, cost:75
ID:53877, next hop:24342, cost:100
ID:53944, next hop:14966, cost:125
ID:53970, next hop:52283, cost:100
ID:53982, next hop:43539, cost:75
ID:53990, next hop:43539, cost:100
ID:54005, next hop:59615, cost:125
ID:54036, next hop:52283, cost:150
ID:54056, next hop:24342, cost:150
ID:54136, next hop:52283, cost:75
ID:54261, next hop:4038, cost:75
ID:54369, next hop:43539, cost:75
ID:54508, next hop:52283, cost:250
ID:54577, next hop:14966, cost:75
ID:54615, next hop:24342, cost:100
ID:54633, next hop:52283, cost:75
ID:54843, next hop:59618, cost:100
ID:54893, next hop:4038, cost:100
ID:54934, next hop:35293, cost:75
ID:54943, next hop:14966, cost:75
ID:54964, next hop:24342, cost:100
ID:54979, next hop:59755, cost:225
ID:54984, next hop:13060, cost:200
ID:54990, next hop:4038, cost:100
ID:55099, next hop:52283, cost:75
ID:55263, next hop:24643, cost:175
ID:55325, next hop:52283, cost:75
ID:55440, next hop:14966, cost:175
ID:55491, next hop:12983, cost:75
ID:55512, next hop:13060, cost:75
ID:55614, next hop:43539, cost:225
ID:55635, next hop:24342, cost:100
ID:55688, next hop:55688, cost:0
ID:55742, next hop:4038, cost:100
ID:55756, next hop:59618, cost:125
ID:55870, next hop:13060, cost:75
ID:55880, next hop:35293, cost:50
ID:55916, next hop:24342, cost:100
ID:55959, next hop:59618, cost:100
ID:55973, next hop:14966, cost:175
ID:56053, next hop:59618, cost:150
ID:56071, next hop:12983, cost:200
ID:56130, next hop:12983, cost:100
ID:56186, next hop:52283, cost:100
ID:56208, next hop:4038, cost:50
ID:56210, next hop:59618, cost:175
ID:56227, next hop:24643, cost:125
ID:56229, next hop:13060, cost:100
ID:56238, next hop:14966, cost:50
ID:56370, next hop:12983, cost:125
ID:56385, next hop:35293, cost:125
ID:56389, next hop:59618, cost:100
ID:56469, next hop:13060, cost:125
ID:56482, next hop:52283, cost:100
ID:56511, next hop:43539, cost:200
ID:56585, next hop:13060, cost:150
ID:56643, next hop:7334, cost:200
ID:56893, next hop:43539, cost:100
ID:57047, next hop:43539, cost:125
ID:57075, next hop:43539, cost:75
ID:57153, next hop:13060, cost:100
ID:57192, next hop:24643, cost:150
ID:57237, next hop:52283, cost:150
ID:57271, next hop:13060, cost:150
ID:57327, next hop:13060, cost:100
ID:57337, next hop:7334, cost:200
ID:57486, next hop:52283, cost:175
ID:57521, next hop:52283, cost:150
ID:57546, next hop:59618, cost:150
ID:57570, next hop:4038, cost:125
ID:57597, next hop:59755, cost:275
ID:57648, next hop:43539, cost:100
ID:57691, next hop:24342, cost:150
ID:57716, next hop:14966, cost:75
ID:57972, next hop:13060, cost:100
ID:57979, next hop:59618, cost:100
ID:58112, next hop:14966, cost:150
ID:58140, next hop:7334, cost:175
ID:58177, next hop:4038, cost:125
ID:58202, next hop:13060, cost:175
ID:58295, next hop:4038, cost:100
ID:58414, next hop:43539, cost:125
ID:58447, next hop:59618, cost:125
ID:58505, next hop:14966, cost:75
ID:58506, next hop:59618, cost:200
ID:58518, next hop:14966, cost:200
ID:58620, next hop:59618, cost:100
ID:58717, next hop:13060, cost:100
ID:58815, next hop:13060, cost:100
ID:58873, next hop:14966, cost:100
ID:59081, next hop:24342, cost:150
ID:59189, next hop:14966, cost:75
ID:59238, next hop:12983, cost:100
ID:59251, next hop:13060, cost:125
ID:59290, next hop:52283, cost:100
ID:59367, next hop:13060, cost:100
ID:59481, next hop:43539, cost:125
ID:59487, next hop:59618, cost:125
ID:59597, next hop:52283, cost:125
ID:59615, next hop:4038, cost:75
ID:59618, next hop:14966, cost:50
ID:59755, next hop:43539, cost:100
ID:59844, next hop:14966, cost:125
ID:59858, next hop:52283, cost:200
ID:59953, next hop:4038, cost:100
ID:60028, next hop:13060, cost:75
ID:60104, next hop:24342, cost:125
ID:60200, next hop:14966, cost:150
ID:60338, next hop:13060, cost:175
ID:60464, next hop:59618, cost:100
ID:60493, next hop:14966, cost:100
ID:60629, next hop:13060, cost:100
ID:60651, next hop:14966, cost:75
ID:60886, next hop:4038, cost:100
ID:60953, next hop:52283, cost:225
ID:61042, next hop:59618, cost:125
ID:61095, next hop:14966, cost:100
ID:61144, next hop:59618, cost:200
ID:61347, next hop:52283, cost:125
ID:61418, next hop:43539, cost:100
ID:61442, next hop:43539, cost:125
ID:61446, next hop:4038, cost:100
ID:61447, next hop:24643, cost:125
ID:61466, next hop:59618, cost:175
ID:61501, next hop:52283, cost:125
ID:61598, next hop:14966, cost:50
ID:61620, next hop:52283, cost:75
ID:61626, next hop:4038, cost:75
ID:61645, next hop:24342, cost:100
ID:61671, next hop:14966, cost:100
ID:61849, next hop:59618, cost:275
ID:61909, next hop:13060, cost:100
ID:62109, next hop:59618, cost:75
ID:62129, next hop:14966, cost:50
ID:62149, next hop:59615, cost:150
ID:62565, next hop:35293, cost:50
ID:62611, next hop:14966, cost:125
ID:62662, next hop:4038, cost:75
ID:62710, next hop:24643, cost:150
ID:62714, next hop:14966, cost:100
ID:62746, next hop:14966, cost:75
ID:62833, next hop:13060, cost:150
ID:62885, next hop:14966, cost:75
ID:62890, next hop:7334, cost:175
ID:62985, next hop:35313, cost:200
ID:63044, next hop:59615, cost:150
ID:63121, next hop:59618, cost:100
ID:63154, next hop:52283, cost:100
ID:63224, next hop:13060, cost:100
ID:63307, next hop:59618, cost:100
ID:63404, next hop:14966, cost:50
ID:63615, next hop:24643, cost:125
ID:63630, next hop:43539, cost:125
ID:63664, next hop:52283, cost:75
ID:63669, next hop:43539, cost:75
ID:63757, next hop:14966, cost:50
ID:63807, next hop:24342, cost:175
ID:63809, next hop:43539, cost:125
ID:63870, next hop:13060, cost:75
ID:63880, next hop:59618, cost:100
ID:63919, next hop:24342, cost:150
ID:63944, next hop:24342, cost:175
ID:64004, next hop:59618, cost:100
ID:64038, next hop:4038, cost:50
ID:64182, next hop:59618, cost:100
ID:64192, next hop:24342, cost:150
ID:64337, next hop:24643, cost:150
ID:64341, next hop:52283, cost:75
ID:64392, next hop:52283, cost:250
ID:64480, next hop:13060, cost:100
ID:64611, next hop:59755, cost:225
ID:64679, next hop:14966, cost:50
ID:64854, next hop:14966, cost:125
ID:64888, next hop:43539, cost:100
ID:64924, next hop:7334, cost:200
ID:65042, next hop:14966, cost:200
ID:65116, next hop:24643, cost:150
ID:65151, next hop:13060, cost:75
ID:65236, next hop:14966, cost:100
ID:65265, next hop:4038, cost:75
ID:65277, next hop:24643, cost:125
ID:65386, next hop:52283, cost:125
ID:65398, next hop:24342, cost:125
