Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update Hello
Update
Update Hello
Update Hello
Switch ID:51674
paths:
ID:88, next hop:37245, cost:125
ID:39585, next hop:49172, cost:100
ID:39648, next hop:49172, cost:175
ID:39677, next hop:16902, cost:100
ID:39682, next hop:25644, cost:150
ID:39737, next hop:4905, cost:150
ID:39858, next hop:49172, cost:100
ID:39895, next hop:16902, cost:75
ID:39910, next hop:49172, cost:100
ID:39960, next hop:4905, cost:125
ID:40041, next hop:21558, cost:100
ID:40146, next hop:34845, cost:100
ID:40152, next hop:14865, cost:225
ID:40182, next hop:16902, cost:50
ID:40198, next hop:4905, cost:125
ID:40238, next hop:49172, cost:150
ID:40299, next hop:49172, cost:75
ID:40313, next hop:37245, cost:200
ID:40483, next hop:21558, cost:200
ID:40495, next hop:16902, cost:75
ID:40500, next hop:4905, cost:125
ID:40547, next hop:16902, cost:175
ID:40567, next hop:21558, cost:100
ID:40657, next hop:16902, cost:175
ID:40672, next hop:37245, cost:100
ID:40795, next hop:30612, cost:150
ID:40864, next hop:49172, cost:100
ID:41006, next hop:10638, cost:175
ID:41030, next hop:49172, cost:150
ID:41089, next hop:37245, cost:50
ID:41280, next hop:4905, cost:175
ID:41313, next hop:49172, cost:150
ID:41333, next hop:21558, cost:150
ID:41382, next hop:9694, cost:150
ID:41473, next hop:9694, cost:225
ID:41539, next hop:30612, cost:225
ID:41612, next hop:21558, cost:175
ID:41702, next hop:49172, cost:100
ID:41703, next hop:24642, cost:150
ID:41747, next hop:49172, cost:100
ID:41752, next hop:37245, cost:100
ID:41803, next hop:14865, cost:225
ID:41921, next hop:21558, cost:100
ID:41985, next hop:34845, cost:100
ID:42129, next hop:16902, cost:50
ID:42157, next hop:44063, cost:225
ID:42232, next hop:49172, cost:75
ID:42303, next hop:37245, cost:150
ID:42322, next hop:25644, cost:125
ID:42335, next hop:49172, cost:75
ID:42341, next hop:34845, cost:125
ID:42426, next hop:37245, cost:125
ID:42429, next hop:37245, cost:125
ID:42536, next hop:37245, cost:125
ID:42601, next hop:4905, cost:225
ID:42622, next hop:49172, cost:150
ID:42638, next hop:21558, cost:125
ID:42719, next hop:46514, cost:175
ID:42787, next hop:25644, cost:125
ID:42959, next hop:49172, cost:75
ID:42977, next hop:4905, cost:150
ID:43035, next hop:4905, cost:200
ID:43044, next hop:9694, cost:175
ID:43128, next hop:4905, cost:200
ID:43251, next hop:24642, cost:250
ID:43296, next hop:49172, cost:100
ID:43365, next hop:24642, cost:150
ID:43377, next hop:34845, cost:150
ID:43390, next hop:9694, cost:200
ID:43393, next hop:49172, cost:175
ID:43498, next hop:37245, cost:75
ID:43590, next hop:24642, cost:150
ID:43688, next hop:14865, cost:250
ID:43799, next hop:25644, cost:200
ID:43835, next hop:16902, cost:50
ID:43949, next hop:37245, cost:75
ID:43976, next hop:9694, cost:175
ID:44063, next hop:49172, cost:75
ID:44106, next hop:30612, cost:175
ID:44319, next hop:37245, cost:50
ID:44339, next hop:21558, cost:125
ID:44358, next hop:21558, cost:150
ID:44459, next hop:25644, cost:125
ID:44463, next hop:37245, cost:100
ID:44513, next hop:16902, cost:125
ID:44534, next hop:37245, cost:175
ID:44571, next hop:49172, cost:75
ID:44682, next hop:18311, cost:225
ID:44703, next hop:16902, cost:125
ID:44757, next hop:16902, cost:150
ID:44804, next hop:16902, cost:75
ID:44827, next hop:4905, cost:150
ID:44882, next hop:21558, cost:100
ID:44943, next hop:21558, cost:150
ID:44955, next hop:37245, cost:125
ID:45036, next hop:49172, cost:125
ID:45039, next hop:37245, cost:100
ID:45054, next hop:34845, cost:150
ID:45067, next hop:49172, cost:125
ID:45134, next hop:34845, cost:75
ID:45182, next hop:21558, cost:100
ID:45295, next hop:37245, cost:50
ID:45358, next hop:14865, cost:250
ID:45367, next hop:24642, cost:150
ID:45444, next hop:16902, cost:125
ID:45467, next hop:16902, cost:100
ID:45655, next hop:16902, cost:150
ID:45666, next hop:4905, cost:175
ID:45697, next hop:30612, cost:225
ID:45861, next hop:37245, cost:150
ID:45877, next hop:34845, cost:175
ID:45994, next hop:49172, cost:125
ID:46126, next hop:49172, cost:150
ID:46190, next hop:21558, cost:100
ID:46255, next hop:49172, cost:125
ID:46325, next hop:4905, cost:150
ID:46390, next hop:18311, cost:200
ID:46430, next hop:46514, cost:225
ID:46457, next hop:37245, cost:50
ID:46478, next hop:30612, cost:175
ID:46514, next hop:49172, cost:75
ID:46565, next hop:37245, cost:150
ID:46613, next hop:49172, cost:75
ID:46667, next hop:16902, cost:175
ID:46688, next hop:9694, cost:225
ID:46694, next hop:37245, cost:50
ID:46711, next hop:49172, cost:125
ID:46716, next hop:16902, cost:150
ID:46747, next hop:37245, cost:225
ID:46764, next hop:34845, cost:100
ID:46777, next hop:16902, cost:175
ID:46789, next hop:4905, cost:175
ID:46830, next hop:30612, cost:150
ID:46864, next hop:24642, cost:175
ID:46876, next hop:24642, cost:250
ID:46894, next hop:49172, cost:150
ID:47071, next hop:30612, cost:200
ID:47214, next hop:16902, cost:75
ID:47216, next hop:16902, cost:125
ID:47245, next hop:9694, cost:150
ID:47315, next hop:14865, cost:275
ID:47426, next hop:49172, cost:150
ID:47601, next hop:37245, cost:50
ID:47611, next hop:18311, cost:175
ID:47659, next hop:30612, cost:150
ID:47699, next hop:49172, cost:75
ID:47737, next hop:37245, cost:150
ID:47761, next hop:16902, cost:175
ID:47772, next hop:24642, cost:150
ID:47810, next hop:24642, cost:200
ID:47849, next hop:49172, cost:75
ID:47859, next hop:37245, cost:150
ID:47920, next hop:49172, cost:100
ID:47923, next hop:49172, cost:100
ID:47942, next hop:37245, cost:50
ID:48006, next hop:30612, cost:300
ID:48053, next hop:49172, cost:175
ID:48056, next hop:21558, cost:150
ID:48082, next hop:30612, cost:200
ID:48131, next hop:16902, cost:200
ID:48168, next hop:49172, cost:125
ID:48169, next hop:37245, cost:200
ID:48258, next hop:9694, cost:175
ID:48316, next hop:49172, cost:100
ID:48332, next hop:37245, cost:175
ID:48342, next hop:49172, cost:100
ID:48355, next hop:37245, cost:100
ID:48436, next hop:49172, cost:125
ID:48459, next hop:46514, cost:225
ID:48629, next hop:16902, cost:100
ID:48722, next hop:16902, cost:100
ID:48732, next hop:46514, cost:200
ID:48737, next hop:34845, cost:125
ID:48835, next hop:34845, cost:175
ID:48845, next hop:21558, cost:175
ID:49004, next hop:14865, cost:225
ID:49053, next hop:37245, cost:75
ID:49056, next hop:49172, cost:75
ID:49089, next hop:4905, cost:175
ID:49172, next hop:49172, cost:50
ID:49201, next hop:49172, cost:175
ID:49260, next hop:49172, cost:100
ID:49281, next hop:49172, cost:100
ID:49339, next hop:16902, cost:100
ID:49342, next hop:49172, cost:125
ID:49425, next hop:21558, cost:125
ID:49435, next hop:46514, cost:175
ID:49503, next hop:49172, cost:150
ID:49504, next hop:49172, cost:100
ID:49513, next hop:18311, cost:175
ID:49517, next hop:37245, cost:125
ID:49545, next hop:4905, cost:150
ID:49638, next hop:49172, cost:75
ID:49704, next hop:37245, cost:175
ID:49720, next hop:16902, cost:100
ID:49985, next hop:30612, cost:200
ID:50037, next hop:16902, cost:75
ID:50058, next hop:34845, cost:150
ID:50113, next hop:18311, cost:175
ID:50150, next hop:24642, cost:200
ID:50178, next hop:16902, cost:75
ID:50209, next hop:58512, cost:175
ID:50210, next hop:16902, cost:125
ID:50340, next hop:37245, cost:175
ID:50379, next hop:21558, cost:125
ID:50526, next hop:24642, cost:150
ID:50527, next hop:9694, cost:175
ID:50667, next hop:37245, cost:75
ID:50672, next hop:49172, cost:150
ID:50676, next hop:49172, cost:200
ID:50696, next hop:9694, cost:175
ID:50709, next hop:37245, cost:75
ID:50763, next hop:49172, cost:175
ID:50820, next hop:4905, cost:125
ID:50841, next hop:21558, cost:150
ID:50888, next hop:16902, cost:100
ID:50953, next hop:9694, cost:150
ID:50986, next hop:24642, cost:250
ID:50997, next hop:34845, cost:75
ID:51015, next hop:16902, cost:75
ID:51144, next hop:18311, cost:175
ID:51193, next hop:9694, cost:150
ID:51240, next hop:49172, cost:75
ID:51261, next hop:21558, cost:225
ID:51356, next hop:16902, cost:100
ID:51384, next hop:34845, cost:75
ID:51389, next hop:18311, cost:175
ID:51439, next hop:49172, cost:125
ID:51493, next hop:37245, cost:125
ID:51494, next hop:37245, cost:75
ID:51575, next hop:4905, cost:250
ID:51633, next hop:37245, cost:50
ID:51674, next hop:51674, cost:0
ID:51687, next hop:49172, cost:100
ID:51837, next hop:34845, cost:125
ID:51842, next hop:16902, cost:150
ID:51933, next hop:25644, cost:225
ID:51934, next hop:49172, cost:150
ID:51991, next hop:30612, cost:175
ID:52015, next hop:16902, cost:100
ID:52054, next hop:16902, cost:150
ID:52097, next hop:24642, cost:175
ID:52123, next hop:49172, cost:125
ID:52129, next hop:49172, cost:150
ID:52197, next hop:37245, cost:50
ID:52219, next hop:49172, cost:200
ID:52223, next hop:37245, cost:175
ID:52274, next hop:34845, cost:175
ID:52302, next hop:25644, cost:175
ID:52305, next hop:37245, cost:75
ID:52365, next hop:37245, cost:175
ID:52366, next hop:49172, cost:200
ID:52397, next hop:37245, cost:125
ID:52411, next hop:58512, cost:150
ID:52483, next hop:58512, cost:150
ID:52521, next hop:37245, cost:175
ID:52532, next hop:34845, cost:100
ID:52564, next hop:24642, cost:175
ID:52636, next hop:49172, cost:125
ID:52677, next hop:9694, cost:200
ID:52948, next hop:4905, cost:200
ID:52981, next hop:30612, cost:225
ID:53160, next hop:21558, cost:100
ID:53201, next hop:37245, cost:100
ID:53218, next hop:16902, cost:50
ID:53239, next hop:34845, cost:125
ID:53277, next hop:4905, cost:125
ID:53319, next hop:16902, cost:50
ID:53338, next hop:49172, cost:75
ID:53441, next hop:37245, cost:250
ID:53493, next hop:37245, cost:200
ID:53597, next hop:21558, cost:125
ID:53640, next hop:25644, cost:200
ID:53674, next hop:9694, cost:200
ID:53684, next hop:16902, cost:150
ID:53722, next hop:24642, cost:175
ID:53749, next hop:49172, cost:175
ID:53758, next hop:9694, cost:200
ID:53801, next hop:37245, cost:150
ID:53812, next hop:4905, cost:175
ID:53821, next hop:49172, cost:200
ID:53841, next hop:37245, cost:75
ID:53887, next hop:49172, cost:100
ID:53891, next hop:37245, cost:50
ID:54017, next hop:49172, cost:100
ID:54038, next hop:49172, cost:100
ID:54182, next hop:49172, cost:75
ID:54262, next hop:37245, cost:150
ID:54275, next hop:46514, cost:200
ID:54280, next hop:34845, cost:75
ID:54340, next hop:30612, cost:175
ID:54369, next hop:49172, cost:75
ID:54449, next hop:21558, cost:100
ID:54451, next hop:37245, cost:200
ID:54502, next hop:21558, cost:100
ID:54575, next hop:18311, cost:275
ID:54643, next hop:30612, cost:175
ID:54662, next hop:18311, cost:200
ID:54753, next hop:37245, cost:50
ID:54755, next hop:4905, cost:225
ID:54773, next hop:9694, cost:150
ID:54946, next hop:49172, cost:75
ID:54978, next hop:30612, cost:150
ID:55056, next hop:16902, cost:175
ID:55116, next hop:49172, cost:150
ID:55156, next hop:37245, cost:150
ID:55173, next hop:9694, cost:150
ID:55231, next hop:24642, cost:175
ID:55296, next hop:9694, cost:150
ID:55333, next hop:16902, cost:175
ID:55373, next hop:9694, cost:150
ID:55411, next hop:37245, cost:100
ID:55465, next hop:16902, cost:50
ID:55516, next hop:9694, cost:175
ID:55529, next hop:37245, cost:75
ID:55558, next hop:9694, cost:200
ID:55563, next hop:9694, cost:175
ID:55590, next hop:24642, cost:150
ID:55632, next hop:18311, cost:175
ID:55691, next hop:37245, cost:75
ID:55751, next hop:4905, cost:175
ID:55810, next hop:49172, cost:150
ID:55912, next hop:16902, cost:100
ID:55968, next hop:35210, cost:250
ID:55991, next hop:37245, cost:50
ID:56048, next hop:16902, cost:100
ID:56051, next hop:37245, cost:175
ID:56115, next hop:21558, cost:125
ID:56155, next hop:25644, cost:175
ID:56222, next hop:37245, cost:75
ID:56224, next hop:37245, cost:150
ID:56230, next hop:49172, cost:100
ID:56364, next hop:37245, cost:125
ID:56452, next hop:34845, cost:100
ID:56462, next hop:46514, cost:200
ID:56482, next hop:21558, cost:225
ID:56488, next hop:37245, cost:250
ID:56575, next hop:49172, cost:125
ID:56604, next hop:9694, cost:175
ID:56644, next hop:16902, cost:75
ID:56691, next hop:4905, cost:125
ID:56718, next hop:4905, cost:125
ID:56757, next hop:24642, cost:200
ID:56810, next hop:18311, cost:175
ID:56845, next hop:49172, cost:100
ID:56846, next hop:16902, cost:150
ID:56878, next hop:49172, cost:100
ID:56928, next hop:30612, cost:175
ID:56951, next hop:49172, cost:150
ID:56980, next hop:46514, cost:175
ID:57122, next hop:37245, cost:50
ID:57171, next hop:24642, cost:150
ID:57245, next hop:49172, cost:125
ID:57279, next hop:49172, cost:125
ID:57299, next hop:16902, cost:50
ID:57395, next hop:34845, cost:225
ID:57411, next hop:46514, cost:225
ID:57424, next hop:21558, cost:150
ID:57483, next hop:37245, cost:100
ID:57694, next hop:9694, cost:175
ID:57734, next hop:37245, cost:100
ID:57779, next hop:16902, cost:75
ID:57909, next hop:14865, cost:250
ID:57973, next hop:58512, cost:175
ID:58022, next hop:21558, cost:125
ID:58058, next hop:37245, cost:100
ID:58067, next hop:21558, cost:125
ID:58113, next hop:16902, cost:100
ID:58218, next hop:37245, cost:150
ID:58265, next hop:24642, cost:225
ID:58287, next hop:16902, cost:175
ID:58320, next hop:37245, cost:150
ID:58362, next hop:18311, cost:175
ID:58443, next hop:49172, cost:125
ID:58444, next hop:37245, cost:50
ID:58451, next hop:18311, cost:200
ID:58471, next hop:37245, cost:50
ID:58512, next hop:58512, cost:125
ID:58586, next hop:21558, cost:175
ID:58645, next hop:16902, cost:75
ID:58703, next hop:37245, cost:150
ID:58713, next hop:4905, cost:125
ID:58806, next hop:21558, cost:125
ID:58818, next hop:49172, cost:75
ID:59130, next hop:58512, cost:225
ID:59195, next hop:49172, cost:200
ID:59223, next hop:9694, cost:225
ID:59237, next hop:9694, cost:150
ID:59271, next hop:37245, cost:100
ID:59313, next hop:37245, cost:150
ID:59414, next hop:46514, cost:225
ID:59532, next hop:24642, cost:150
ID:59580, next hop:24642, cost:150
ID:59593, next hop:37245, cost:75
ID:59598, next hop:37245, cost:75
ID:59648, next hop:16902, cost:150
ID:59692, next hop:25644, cost:150
ID:59734, next hop:16902, cost:75
ID:59823, next hop:37245, cost:150
ID:59927, next hop:16902, cost:50
ID:59980, next hop:16902, cost:75
ID:59991, next hop:49172, cost:200
ID:60089, next hop:37245, cost:75
ID:60343, next hop:37245, cost:50
ID:60369, next hop:16902, cost:50
ID:60493, next hop:49172, cost:75
ID:60516, next hop:37245, cost:50
ID:60560, next hop:34845, cost:150
ID:60669, next hop:16902, cost:100
ID:60679, next hop:49172, cost:75
ID:60773, next hop:49172, cost:100
ID:60802, next hop:25644, cost:150
ID:60805, next hop:49172, cost:150
ID:60829, next hop:37245, cost:75
ID:60858, next hop:21558, cost:175
ID:60876, next hop:16902, cost:100
ID:60898, next hop:49172, cost:125
ID:60963, next hop:4905, cost:200
ID:61031, next hop:37245, cost:75
ID:61178, next hop:34845, cost:100
ID:61313, next hop:49172, cost:125
ID:61496, next hop:37245, cost:50
ID:61634, next hop:49172, cost:100
ID:61665, next hop:16902, cost:100
ID:61786, next hop:16902, cost:50
ID:61950, next hop:49172, cost:75
ID:61962, next hop:49172, cost:75
ID:61965, next hop:37245, cost:75
ID:61975, next hop:14865, cost:225
ID:62032, next hop:49172, cost:100
ID:62056, next hop:18311, cost:325
ID:62219, next hop:18311, cost:175
ID:62251, next hop:16902, cost:200
ID:62344, next hop:21558, cost:150
ID:62441, next hop:9694, cost:175
ID:62459, next hop:25644, cost:125
ID:62493, next hop:37245, cost:150
ID:62585, next hop:21558, cost:150
ID:62618, next hop:9694, cost:150
ID:62743, next hop:37245, cost:150
ID:62832, next hop:37245, cost:75
ID:62879, next hop:34845, cost:125
ID:62913, next hop:49172, cost:150
ID:62931, next hop:37245, cost:50
ID:62942, next hop:9694, cost:175
ID:62986, next hop:16902, cost:225
ID:62987, next hop:37245, cost:75
ID:63042, next hop:9694, cost:150
ID:63093, next hop:49172, cost:200
ID:63184, next hop:49172, cost:150
ID:63215, next hop:9694, cost:225
ID:63401, next hop:21558, cost:125
ID:63599, next hop:49172, cost:150
ID:63644, next hop:34845, cost:125
ID:63670, next hop:49172, cost:150
ID:63788, next hop:49172, cost:100
ID:63813, next hop:37245, cost:175
ID:63896, next hop:16902, cost:150
ID:63914, next hop:24642, cost:150
ID:63931, next hop:25644, cost:150
ID:64078, next hop:49172, cost:75
ID:64105, next hop:49172, cost:75
ID:64133, next hop:49172, cost:100
ID:64138, next hop:30612, cost:175
ID:64142, next hop:37245, cost:200
ID:64167, next hop:24642, cost:150
ID:64182, next hop:16902, cost:75
ID:64272, next hop:16902, cost:150
ID:64276, next hop:9694, cost:200
ID:64299, next hop:49172, cost:75
ID:64303, next hop:37245, cost:100
ID:64330, next hop:37245, cost:50
ID:64395, next hop:58512, cost:175
ID:64439, next hop:49172, cost:100
ID:64622, next hop:37245, cost:175
ID:64728, next hop:37245, cost:50
ID:64766, next hop:34845, cost:150
ID:64786, next hop:49172, cost:100
ID:64826, next hop:49172, cost:150
ID:64854, next hop:49172, cost:175
ID:64917, next hop:34845, cost:125
ID:64964, next hop:9694, cost:175
ID:65033, next hop:16902, cost:100
ID:65089, next hop:49172, cost:75
ID:65097, next hop:16902, cost:75
ID:65151, next hop:37245, cost:75
ID:65214, next hop:4905, cost:200
ID:65292, next hop:24642, cost:150
ID:65385, next hop:34845, cost:200
ID:65415, next hop:30612, cost:175
ID:65450, next hop:37245, cost:75
ID:65498, next hop:37245, cost:50
